01,79210043222,79210043510,20230114175242,20230114180730
01,79210043222,79210043285,20230106133754,20230106143424
02,79210043222,79210043257,20230112091952,20230112101619
01,79210043222,79210043797,20230108135119,20230108144856
01,79210043222,79210043321,20230130204518,20230130205553
01,79210043222,79210043257,20230129074409,20230129082601
02,79210043222,79210045337,20230111090859,20230111100104
01,79210043222,79210043225,20230104075338,20230104080437
02,79210043222,79210043270,20230116151325,20230116160541
02,79210043222,79210043230,20230126103002,20230126112357
01,79210043222,79210043225,20230103115755,20230103120453
02,79210043222,79210043230,20230121153110,20230121161431
02,79210043222,79210043342,20230121123915,20230121132253
02,79210043222,79210043365,20230118202147,20230118205344
01,79210043222,79210045430,20230113010508,20230113012814
02,79210043222,79210044821,20230121002933,20230121003729
01,79210043222,79210043390,20230102085020,20230102085729
01,79210043222,79991234567,20230110013259,20230110022828
02,79210043222,79210043257,20230107164834,20230107170748
01,79210043222,79210044182,20230115073617,20230115081215
02,79210043222,79210044902,20230127225500,20230127233146
02,79210043222,79210044310,20230120071220,20230120075011
02,79210043222,79210043270,20230126030717,20230126040201
02,79210043222,79210044821,20230126001651,20230126004816
01,79210043222,79210044005,20230117092710,20230117100252
02,79210043222,79210045157,20230119121356,20230119131300
01,79210043222,79210043246,20230117044640,20230117051237
02,79210043222,79210044377,20230108154339,20230108161313
02,79210043222,79210044517,20230113164245,20230113164853
02,79210043222,79210044821,20230128170500,20230128172843
02,79210043222,79210043510,20230104161918,20230104163714
02,79210043222,79210045070,20230128194614,20230128202326
02,79210043222,79210044245,20230130032219,20230130041152
02,79210043225,79210044062,20230105201738,20230105205049
01,79210043225,79210044902,20230106154812,20230106160803
01,79210043225,79210043446,20230101130606,20230101134825
02,79210043225,79210044517,20230116232721,20230116233422
02,79210043225,79210043846,20230126200806,20230126204429
02,79210043225,79210044245,20230130101418,20230130103145
01,79210043225,79210043621,20230102201932,20230102205247
02,79210043225,79210043342,20230121062811,20230121071107
02,79210043225,79210043302,20230115212501,20230115215307
01,79210043225,79210045430,20230116011352,20230116020428
01,79210043225,79210043321,20230127120006,20230127125543
02,79210043225,79210043897,20230110094030,20230110103914
02,79210043225,79210045157,20230119002531,20230119010032
01,79210043225,79210043897,20230112062702,20230112072204
02,79210043225,79210044377,20230108234700,20230109004527
02,79210043225,79210043302,20230113223410,20230113232641
01,79210043225,79210045246,20230123174407,20230123182344
02,79210043225,79210043510,20230106072934,20230106082753
02,79210043225,79210044902,20230128035943,20230128041841
01,79210043225,79210043705,20230114081808,20230114090525
02,79210043225,79210043582,20230121045829,20230121050431
02,79210043225,79210043846,20230129154442,20230129155503
01,79210043225,79210044121,20230113020810,20230113030559
01,79210043225,79210043662,20230104030723,20230104040254
01,79210043225,79210043302,20230126212734,20230126222313
02,79210043225,79210043662,20230110101402,20230110101858
02,79210043225,79210043446,20230121182657,20230121190835
02,79210043230,79210045246,20230102190320,20230102193653
02,79210043230,79210043446,20230124035711,20230124044619
02,79210043230,79210044377,20230101041750,20230101050727
01,79210043230,79210043302,20230129050953,20230129060802
01,79210043230,79210043417,20230101132227,20230101140940
01,79210043230,79210043545,20230129061140,20230129063902
02,79210043230,79210043950,20230110033555,20230110034358
02,79210043230,79210045337,20230122011309,20230122020941
02,79210043230,79210043846,20230107093815,20230107100247
02,79210043230,79210045070,20230119042337,20230119043049
02,79210043230,79210043705,20230121210115,20230121213432
02,79210043230,79210043221,20230116185010,20230116194339
02,79210043230,79210043222,20230119110345,20230119112847
01,79210043230,79210043897,20230117010927,20230117015704
01,79210043230,79210044377,20230124083030,20230124085741
02,79210043230,79210044742,20230119042743,20230119042918
02,79210043230,79210044005,20230102152535,20230102160325
01,79210043230,79210045157,20230103171431,20230103172536
01,79210043230,79210043225,20230127060649,20230127061355
01,79210043230,79210043582,20230127124156,20230127124543
01,79210043230,79210043750,20230122170519,20230122174400
01,79210043230,79210043237,20230126004918,20230126011347
01,79210043230,79210043342,20230107055443,20230107065129
02,79210043230,79210044985,20230126203530,20230126210743
01,79210043230,79210043221,20230101130205,20230101131955
01,79210043230,79210043897,20230118181111,20230118182920
02,79210043230,79210045337,20230122153808,20230122160518
02,79210043230,79210043257,20230107091748,20230107093751
02,79210043230,79210044310,20230105232031,20230106001353
02,79210043230,79210043302,20230125045151,20230125054059
01,79210043230,79210044985,20230111181333,20230111190212
02,79210043230,79210043221,20230103233222,20230103233834
01,79210043230,79210044377,20230130113647,20230130114915
02,79210043230,79210043477,20230105160916,20230105165347
01,79210043230,79210045430,20230124161145,20230124165501
02,79210043230,79210043545,20230128101908,20230128103550
01,79210043230,79210043302,20230101130604,20230101134553
01,79210043230,79210043285,20230110191452,20230110195453
01,79210043230,79210043846,20230105234000,20230105235913
01,79210043230,79210044665,20230101070639,20230101074216
02,79210043230,79210043342,20230102181754,20230102190707
01,79210043230,79210043302,20230123170939,20230123175038
01,79210043230,79210043221,20230108183354,20230108184318
01,79210043230,79210045525,20230121005841,20230121012859
01,79210043230,79210044310,20230109203306,20230109210841
02,79210043230,79210044902,20230105070343,20230105074119
02,79210043230,79210045246,20230121124232,20230121132730
02,79210043237,79210044665,20230123185525,20230123193822
02,79210043237,79210043582,20230103223125,20230103233109
02,79210043237,79210043797,20230102071455,20230102080803
02,79210043237,79210044310,20230126213345,20230126213615
01,79210043237,79210045337,20230129154810,20230129164517
01,79210043237,79210044245,20230118055926,20230118065044
01,79210043237,79210043302,20230129113457,20230129113953
01,79210043237,79210043446,20230120022802,20230120031221
01,79210043237,79210044517,20230126161658,20230126161840
01,79210043237,79210045157,20230105004048,20230105004658
02,79210043237,79210043302,20230102230929,20230102231450
01,79210043237,79210045246,20230108012422,20230108021612
01,79210043237,79210043390,20230117080521,20230117085107
01,79210043237,79210043545,20230113051348,20230113055028
02,79210043237,79210044821,20230107204924,20230107214729
02,79210043237,79210043342,20230116043155,20230116051708
01,79210043237,79210045157,20230127044550,20230127050345
01,79210043237,79210044590,20230116234519,20230117001947
02,79210043237,79210043221,20230117002927,20230117005507
01,79210043237,79210043222,20230104064248,20230104070023
02,79210043237,79210043365,20230110171112,20230110180657
01,79210043237,79210043750,20230114182936,20230114183346
01,79210043237,79210045246,20230129061010,20230129064644
02,79210043237,79210043417,20230110200442,20230110205951
02,79210043237,79210043390,20230126022444,20230126024148
02,79210043237,79210043342,20230130030156,20230130031325
02,79210043237,79210045337,20230101111216,20230101120027
01,79210043237,79210043321,20230105162737,20230105165420
02,79210043237,79210043950,20230122195621,20230122205332
02,79210043237,79210043302,20230102214002,20230102215321
01,79210043237,79210044310,20230108020645,20230108022751
01,79210043237,79210043390,20230106083948,20230106085213
02,79210043237,79210044517,20230115165412,20230115171508
01,79210043237,79210043510,20230111202339,20230111210941
01,79210043237,79210043797,20230107155338,20230107155702
01,79210043237,79210044062,20230117235031,20230118004545
02,79210043237,79210044062,20230123141544,20230123142145
02,79210043237,79210045622,20230121202610,20230121203453
01,79210043237,79210043750,20230127064135,20230127073200
02,79210043237,79210043621,20230102180631,20230102183046
01,79210043237,79210045430,20230130160642,20230130165744
02,79210043237,79210043321,20230125102044,20230125105053
01,79210043237,79210043582,20230123202147,20230123204352
02,79210043237,79210043545,20230116121116,20230116121145
02,79210043237,79210044121,20230126101345,20230126105150
01,79210043246,79210043950,20230104093856,20230104095554
02,79210043246,79210044985,20230117111811,20230117113712
02,79210043246,79210043510,20230124114513,20230124121901
01,79210043246,79210044005,20230110100625,20230110105857
02,79210043246,79210045157,20230102082301,20230102091517
02,79210043246,79210045070,20230107085836,20230107094815
01,79210043246,79210043582,20230114084752,20230114091812
02,79210043246,79210043797,20230127210131,20230127213512
02,79210043246,79210043285,20230118092847,20230118100448
01,79210043246,79210044590,20230105071235,20230105071751
02,79210043246,79210043477,20230116100909,20230116105113
01,79210043246,79210043797,20230130015158,20230130023507
01,79210043246,79210045246,20230107040026,20230107040225
02,79210043246,79210043342,20230119074644,20230119082721
01,79210043246,79210043621,20230126123542,20230126123956
02,79210043246,79210043846,20230117025127,20230117032234
01,79210043246,79210043797,20230108110529,20230108114906
01,79210043246,79210043797,20230122002317,20230122010321
02,79210043246,79210043582,20230108150454,20230108154054
02,79210043246,79210044310,20230115053726,20230115055626
01,79210043246,79210043446,20230130200646,20230130210631
01,79210043246,79210043321,20230101224806,20230101232702
01,79210043246,79210043750,20230107071930,20230107072446
02,79210043246,79210044742,20230113064605,20230113065112
02,79210043246,79210043237,20230124121210,20230124122143
02,79210043246,79210044446,20230122024649,20230122031944
01,79210043246,79210043582,20230126231546,20230126233331
01,79210043246,79210043446,20230107163033,20230107165413
01,79210043246,79210043417,20230119062038,20230119064946
02,79210043246,79210045430,20230123192151,20230123200317
01,79210043246,79210044005,20230123045033,20230123050440
01,79210043246,79210043225,20230113162522,20230113171245
01,79210043246,79210043302,20230107144917,20230107150459
01,79210043246,79210044245,20230109195351,20230109200341
02,79210043246,79210043621,20230126010224,20230126014950
01,79210043246,79210043797,20230101013544,20230101020831
02,79210043257,79210043270,20230112174602,20230112182245
02,79210043257,79210044821,20230113110013,20230113111412
02,79210043257,79210043390,20230111155206,20230111160006
02,79210043257,79210043302,20230119180742,20230119185251
02,79210043257,79210043950,20230118165407,20230118170635
02,79210043257,79210043230,20230109214716,20230109223601
02,79210043257,79210043621,20230111012119,20230111012241
02,79210043257,79210044821,20230117052635,20230117060025
02,79210043257,79991234567,20230118122726,20230118130503
01,79210043257,79210045337,20230112024856,20230112030426
01,79210043257,79210043846,20230130081117,20230130082712
01,79210043257,79210044742,20230114211538,20230114213526
01,79210043257,79210044245,20230115141020,20230115142725
01,79210043257,79210043270,20230121220143,20230121221849
01,79210043257,79210043270,20230109065248,20230109072549
01,79210043257,79210044446,20230117064435,20230117070703
01,79210043257,79210044310,20230103092750,20230103093104
02,79210043257,79210044902,20230108214031,20230108223905
02,79210043257,79210043705,20230115083000,20230115091040
01,79210043257,79210043510,20230120035518,20230120045431
02,79210043257,79210043510,20230110020750,20230110030732
02,79210043257,79210044245,20230119183158,20230119185543
02,79210043257,79210045525,20230105042227,20230105052108
02,79210043257,79210043950,20230118171119,20230118172504
01,79210043257,79210044310,20230104132401,20230104133355
01,79210043257,79210044517,20230121004307,20230121012553
02,79210043257,79210043365,20230125144933,20230125145015
01,79210043257,79210043662,20230103171027,20230103171704
02,79210043257,79210043582,20230114025328,20230114033922
01,79210043257,79210043477,20230118235701,20230119005646
01,79210043257,79210043797,20230128143601,20230128152528
02,79210043257,79210043510,20230117143123,20230117150956
01,79210043257,79210045246,20230123020349,20230123025155
01,79210043257,79210043582,20230115103350,20230115111719
01,79210043257,79210044590,20230129190708,20230129190805
01,79210043257,79210043237,20230113093912,20230113094814
02,79210043257,79210043897,20230109003720,20230109005236
02,79210043257,79210043797,20230116143004,20230116150414
02,79210043257,79210044062,20230109195924,20230109201055
01,79210043257,79210045157,20230101094348,20230101100916
02,79210043257,79210044245,20230117193910,20230117201629
02,79210043270,79210044517,20230108175312,20230108181731
01,79210043270,79210043510,20230112154624,20230112163545
01,79210043270,79210043750,20230116023101,20230116030713
02,79210043270,79210043446,20230112093712,20230112095815
02,79210043270,79210043705,20230112034707,20230112040949
02,79210043270,79210044005,20230118063704,20230118071712
01,79210043270,79210043302,20230124131626,20230124132626
01,79210043270,79210044590,20230113023606,20230113030558
01,79210043270,79210044062,20230130202052,20230130203031
02,79210043270,79210044517,20230106234524,20230106234932
02,79210043270,79210044517,20230106055645,20230106060357
01,79210043270,79210043321,20230102162418,20230102165742
01,79210043270,79210043285,20230130124732,20230130131148
01,79210043270,79210044377,20230116172024,20230116172217
02,79210043270,79210043705,20230120072343,20230120081658
02,79210043270,79210045157,20230102094644,20230102101844
02,79210043270,79210043446,20230117024859,20230117030918
02,79210043270,79210043582,20230111185306,20230111191330
02,79210043270,79210043230,20230116165934,20230116172552
01,79210043270,79210044902,20230123173601,20230123175904
01,79210043270,79991234567,20230130085123,20230130090717
01,79210043270,79210044985,20230102191020,20230102191354
02,79210043270,79210043950,20230111201803,20230111205958
01,79210043270,79210044590,20230101134433,20230101144044
02,79210043270,79210044821,20230105023118,20230105032229
01,79210043270,79210044310,20230111025355,20230111030600
02,79210043270,79210043342,20230108220110,20230108221558
02,79210043270,79210045157,20230101164852,20230101173755
01,79210043270,79210043246,20230109215001,20230109222837
02,79210043270,79210043545,20230111032314,20230111034544
01,79210043270,79210043285,20230111194414,20230111195418
02,79210043270,79210044005,20230118155318,20230118163857
02,79210043270,79210044590,20230122211112,20230122214547
02,79210043270,79210043257,20230112172443,20230112173009
02,79210043285,79210044590,20230111220736,20230111223918
02,79210043285,79210043545,20230105154604,20230105155310
02,79210043285,79210043302,20230130095150,20230130104640
02,79210043285,79210044005,20230124040029,20230124050016
01,79210043285,79210045430,20230119061255,20230119070146
01,79210043285,79210043705,20230129224931,20230129231237
01,79210043285,79210044377,20230124223311,20230124224414
02,79210043285,79210043221,20230113231051,20230114000241
01,79210043285,79210043897,20230121091845,20230121092707
02,79210043285,79210043321,20230122024756,20230122033138
01,79210043285,79210044310,20230113120043,20230113125348
02,79210043285,79210043257,20230118170953,20230118175028
02,79210043285,79210043225,20230126082252,20230126084715
02,79210043285,79210043270,20230101231609,20230101233513
01,79210043285,79210043390,20230127003424,20230127004206
02,79210043285,79210043222,20230105225637,20230105233638
01,79210043285,79210045246,20230121151539,20230121152733
01,79210043285,79210044062,20230102095524,20230102104307
02,79210043285,79210044742,20230125061944,20230125063913
02,79210043285,79210043390,20230130103710,20230130110714
01,79210043285,79210043222,20230119012759,20230119021711
01,79210043285,79210043221,20230126110207,20230126114927
01,79210043285,79210043897,20230115170528,20230115180451
01,79210043285,79210043257,20230125002141,20230125002554
02,79210043285,79210044590,20230118013301,20230118014749
01,79210043285,79210043510,20230110093253,20230110103218
01,79210043285,79210043270,20230129022206,20230129032145
01,79210043285,79210045525,20230105153508,20230105155155
01,79210043285,79210043750,20230105220911,20230105222339
01,79210043285,79210043222,20230117230834,20230117234744
02,79210043285,79210045430,20230107190402,20230107195159
02,79210043285,79210045337,20230126152339,20230126154504
01,79210043285,79210045070,20230128093628,20230128102905
01,79210043285,79210043270,20230124232834,20230125001039
01,79210043285,79210043221,20230109052858,20230109060508
02,79210043285,79210045246,20230129132044,20230129133226
01,79210043285,79210043750,20230110211420,20230110212234
01,79210043285,79210044742,20230107230409,20230107232923
01,79210043285,79210043621,20230126180958,20230126185115
02,79210043285,79210043750,20230121030039,20230121034038
02,79210043285,79210044005,20230112172306,20230112172606
01,79210043285,79210043321,20230106013312,20230106014104
02,79210043285,79210045157,20230105080751,20230105081354
01,79210043285,79210043230,20230130230207,20230130232251
02,79210043285,79210043545,20230118220734,20230118221617
02,79210043285,79210044377,20230107113330,20230107123002
01,79210043302,79210043662,20230119013012,20230119021907
02,79210043302,79210043750,20230103222406,20230103224013
02,79210043302,79210043582,20230122221715,20230122230758
02,79210043302,79210045246,20230103135104,20230103135710
02,79210043302,79210043342,20230124181750,20230124183624
02,79210043302,79210043222,20230127045950,20230127055153
01,79210043302,79210044517,20230118121400,20230118123232
01,79210043302,79210044446,20230119141652,20230119151017
01,79210043302,79210043237,20230124155124,20230124164805
02,79210043302,79210045157,20230130003954,20230130013227
01,79210043302,79210043390,20230105092204,20230105095352
01,79210043302,79210043270,20230103223707,20230103225543
01,79210043302,79210043705,20230107214542,20230107223001
02,79210043302,79210043321,20230113065212,20230113070755
01,79210043302,79210043582,20230101174842,20230101175737
01,79210043302,79210044665,20230119184053,20230119184121
01,79210043302,79210045622,20230111162503,20230111172245
02,79210043302,79210043477,20230122083054,20230122084201
01,79210043302,79210043545,20230115183046,20230115185944
01,79210043302,79210043417,20230107020957,20230107023033
02,79210043302,79210044121,20230116164130,20230116165120
02,79210043302,79210044005,20230111043213,20230111044413
01,79210043302,79210043230,20230110214845,20230110215919
01,79210043302,79210044005,20230109075110,20230109084657
01,79210043302,79210043797,20230116035031,20230116035708
02,79210043302,79210043750,20230106183809,20230106185655
01,79210043302,79210043417,20230125182835,20230125184055
02,79210043302,79210044446,20230121072632,20230121073526
02,79210043302,79210043222,20230114025343,20230114034131
01,79210043302,79210043222,20230114222421,20230114222803
02,79210043302,79210044310,20230109132756,20230109133625
01,79210043302,79210044062,20230128224354,20230128233414
01,79210043302,79210044310,20230112181004,20230112182052
01,79210043302,79210043545,20230110023427,20230110033123
01,79210043302,79210043446,20230127101257,20230127103350
01,79210043302,79210045622,20230117175052,20230117181835
01,79210043302,79210043390,20230111060758,20230111063603
01,79210043302,79210043270,20230124123107,20230124125303
02,79210043302,79210043897,20230109142550,20230109150322
02,79210043302,79210044245,20230103111055,20230103115624
01,79210043302,79210044005,20230104021854,20230104022801
01,79210043302,79210043950,20230129230806,20230129235443
02,79210043302,79210044590,20230102043534,20230102052248
02,79210043302,79210043750,20230101001315,20230101005937
01,79210043302,79210044245,20230119114703,20230119122804
01,79210043302,79210043285,20230126230855,20230126233652
02,79210043321,79210043221,20230124162954,20230124165624
02,79210043321,79210043285,20230127005512,20230127005915
01,79210043321,79210045525,20230111045800,20230111055422
02,79210043321,79210043270,20230128083936,20230128092538
02,79210043321,79210043750,20230112170142,20230112173057
01,79210043321,79210043342,20230101185208,20230101191411
02,79210043321,79210043390,20230120191538,20230120195624
02,79210043321,79210043257,20230101202248,20230101204733
02,79210043321,79210045622,20230105084443,20230105094004
02,79210043321,79210043342,20230102134538,20230102140049
02,79210043321,79210044821,20230122000943,20230122003502
02,79210043321,79210044310,20230125190737,20230125192136
02,79210043321,79210044517,20230128013048,20230128014310
01,79210043321,79210044377,20230113144714,20230113151601
01,79210043321,79991234567,20230121175226,20230121180335
02,79210043321,79210044182,20230114181157,20230114190755
01,79210043321,79210043342,20230109063611,20230109065533
01,79210043321,79210043897,20230130163804,20230130163843
02,79210043321,79210045337,20230105081845,20230105091229
01,79210043321,79210045337,20230129135718,20230129135750
02,79210043321,79210043237,20230119041302,20230119043836
02,79210043321,79210043897,20230123162004,20230123170932
01,79210043321,79210044742,20230130174818,20230130175307
01,79210043321,79210044821,20230105080114,20230105080710
02,79210043321,79210043225,20230111061451,20230111070056
02,79210043321,79210044590,20230105180842,20230105183030
02,79210043321,79210044517,20230118095639,20230118103330
01,79210043321,79210045157,20230120064958,20230120071540
02,79210043321,79210044182,20230129171108,20230129180130
01,79210043321,79210044062,20230107095202,20230107101707
02,79210043321,79210044902,20230103041406,20230103042400
01,79210043321,79210043342,20230111035846,20230111041353
02,79210043321,79210043225,20230125172730,20230125175313
01,79210043321,79210043246,20230113020811,20230113030525
02,79210043321,79210043285,20230118221748,20230118225638
01,79210043321,79210043270,20230123131938,20230123135739
02,79210043321,79210043705,20230104020637,20230104022901
02,79210043321,79210043270,20230121093711,20230121101834
01,79210043321,79210045070,20230126183037,20230126183052
02,79210043321,79210044005,20230106221350,20230106221744
01,79210043321,79210043797,20230129231353,20230130000444
02,79210043321,79210043270,20230122172340,20230122182120
01,79210043321,79210043390,20230103210441,20230103215234
01,79210043321,79210045430,20230116180702,20230116181335
01,79210043342,79210043750,20230125122410,20230125123355
02,79210043342,79210045337,20230112175524,20230112181247
02,79210043342,79210045337,20230114002859,20230114003846
01,79210043342,79210043510,20230118185011,20230118185958
02,79210043342,79210043270,20230116181651,20230116190401
02,79210043342,79210043365,20230122200411,20230122202737
01,79210043342,79210043390,20230101144822,20230101151559
01,79210043342,79210044310,20230120010121,20230120015539
02,79210043342,79210043582,20230107074332,20230107083918
02,79210043342,79210043950,20230118083417,20230118092120
01,79210043342,79210044377,20230108062927,20230108070729
01,79210043342,79210044245,20230123092926,20230123093055
01,79210043342,79210043270,20230108075016,20230108080304
02,79210043342,79210044005,20230117174423,20230117183753
01,79210043342,79210044005,20230108104758,20230108105826
02,79210043342,79210044310,20230130085541,20230130095131
01,79210043342,79210043390,20230104032831,20230104034605
02,79210043342,79210044062,20230126115945,20230126125155
02,79210043342,79210043222,20230110212243,20230110214750
02,79210043342,79210044005,20230102040723,20230102044821
01,79210043342,79210043285,20230123090125,20230123092901
02,79210043342,79210044665,20230102124903,20230102125618
01,79210043342,79210044902,20230111100624,20230111102455
01,79210043342,79210044005,20230121073255,20230121080843
02,79210043342,79210044005,20230128194534,20230128202607
01,79210043342,79210044590,20230122231525,20230123001205
01,79210043342,79210045525,20230108062750,20230108063700
01,79210043342,79210045622,20230130220008,20230130221445
01,79210043342,79210043750,20230102064359,20230102073748
02,79210043342,79210044446,20230119165643,20230119174728
02,79210043342,79210043230,20230123134402,20230123134927
02,79210043342,79210045525,20230121052513,20230121054129
02,79210043342,79210043390,20230111224859,20230111233148
02,79210043342,79210044245,20230124103834,20230124112425
02,79210043342,79210044245,20230123202623,20230123203049
02,79210043342,79210043846,20230119000015,20230119005352
02,79210043342,79210044182,20230107160401,20230107160457
01,79210043365,79210043510,20230117112709,20230117121638
02,79210043365,79210043221,20230124093345,20230124102239
01,79210043365,79210043221,20230126203505,20230126203606
02,79210043365,79210045525,20230121231901,20230121234105
01,79210043365,79210043545,20230130160406,20230130164002
01,79210043365,79210044665,20230126002828,20230126004918
02,79210043365,79210043270,20230113112636,20230113115435
01,79210043365,79210043246,20230123054526,20230123064155
01,79210043365,79210043221,20230104131912,20230104132611
01,79210043365,79210044590,20230104214805,20230104223309
02,79210043365,79210044665,20230130234642,20230130235342
01,79210043365,79210045337,20230101174132,20230101180709
01,79210043365,79210044121,20230126022607,20230126024005
01,79210043365,79210044310,20230118183404,20230118191419
01,79210043365,79210044821,20230112132531,20230112133618
02,79210043365,79210045525,20230120003229,20230120003433
01,79210043365,79210043285,20230128021059,20230128030853
02,79210043365,79210044902,20230101203633,20230101203648
01,79210043365,79210043621,20230103015403,20230103022215
02,79210043365,79210044821,20230126143507,20230126150509
02,79210043365,79210043285,20230120102936,20230120110334
01,79210043365,79210043246,20230104073612,20230104082913
01,79210043365,79210043302,20230103063730,20230103070134
01,79210043365,79210045525,20230126151300,20230126153528
02,79210043365,79210043417,20230124142530,20230124151936
02,79210043390,79210043225,20230121142113,20230121142157
01,79210043390,79210045430,20230113113306,20230113121027
01,79210043390,79210043510,20230109102213,20230109104730
01,79210043390,79210045157,20230111095843,20230111105812
02,79210043390,79210044005,20230129192052,20230129194113
01,79210043390,79210043582,20230108143831,20230108152501
01,79210043390,79210044742,20230123023911,20230123024442
02,79210043390,79210044821,20230120175400,20230120181319
01,79210043390,79210044985,20230105140117,20230105143837
02,79210043390,79210044985,20230109083002,20230109085414
02,79210043390,79210043662,20230128130121,20230128131116
02,79210043390,79210043225,20230120093122,20230120101943
02,79210043390,79210043750,20230122064024,20230122072102
01,79210043390,79210043222,20230105034143,20230105043929
01,79210043390,79210044590,20230102082646,20230102091526
01,79210043390,79210044310,20230113130120,20230113132753
01,79210043390,79210044310,20230101081749,20230101081749
02,79210043390,79210043230,20230124053251,20230124060144
02,79210043390,79210043285,20230122213655,20230122220734
02,79210043390,79210043750,20230110183714,20230110184109
02,79210043390,79210043342,20230114234826,20230114235447
01,79210043390,79210043221,20230124172105,20230124175813
01,79210043390,79210043230,20230108021451,20230108025759
02,79210043390,79210044902,20230106183709,20230106185822
01,79210043390,79210043225,20230101093428,20230101100536
01,79210043390,79210043897,20230121092617,20230121094623
02,79210043390,79210045525,20230121121816,20230121124125
02,79210043390,79210043846,20230108223347,20230108225523
01,79210043390,79210043257,20230102171440,20230102172207
01,79210043390,79210044742,20230103134502,20230103141036
02,79210043390,79210043545,20230106210912,20230106220911
01,79210043390,79210043302,20230115093606,20230115093941
02,79210043390,79210044590,20230104222417,20230104222458
02,79210043390,79991234567,20230114152654,20230114161807
02,79210043390,79210045157,20230102073948,20230102081718
01,79210043390,79210043750,20230112123337,20230112123925
02,79210043390,79210044590,20230114215604,20230114220458
02,79210043390,79210043621,20230130205441,20230130211157
01,79210043390,79210043846,20230114133354,20230114140647
02,79210043390,79210043257,20230128044920,20230128053118
02,79210043390,79210043897,20230104110835,20230104113256
02,79210043390,79210043621,20230127173257,20230127175223
02,79210043390,79210043621,20230118114252,20230118121617
01,79210043390,79210045337,20230111143519,20230111152502
01,79210043390,79210043285,20230105194015,20230105200001
01,79210043390,79210045070,20230103211635,20230103213249
02,79210043390,79210043446,20230104180148,20230104180416
01,79210043417,79210043510,20230129000605,20230129002021
02,79210043417,79210043950,20230101190615,20230101194532
02,79210043417,79210044902,20230129102717,20230129111541
01,79210043417,79210044377,20230119180023,20230119184153
02,79210043417,79210043225,20230128020513,20230128023852
01,79210043417,79210043582,20230128143314,20230128150129
01,79210043417,79210043321,20230129015642,20230129021341
01,79210043417,79210044245,20230104093820,20230104095047
01,79210043417,79210043237,20230125232305,20230125235203
02,79210043417,79210043797,20230119191503,20230119200435
01,79210043417,79210044446,20230107193731,20230107194957
02,79210043417,79210044902,20230117040218,20230117041025
02,79210043417,79210044005,20230105234447,20230105234728
01,79210043417,79210043302,20230117052143,20230117060041
02,79210043417,79210044446,20230119191531,20230119194126
02,79210043417,79210043582,20230129145949,20230129155753
02,79210043417,79210044005,20230106163243,20230106171604
02,79210043417,79210044985,20230120015513,20230120023015
01,79210043417,79210043230,20230102210614,20230102214917
02,79210043417,79210043221,20230126123028,20230126124140
01,79210043417,79210043950,20230104135959,20230104141953
01,79210043446,79210043897,20230106091258,20230106100537
02,79210043446,79210045525,20230109215825,20230109222438
01,79210043446,79210043897,20230126153133,20230126162811
01,79210043446,79210043230,20230119085049,20230119094243
02,79210043446,79210044821,20230104013312,20230104023311
01,79210043446,79210045246,20230116055213,20230116063544
01,79210043446,79210044590,20230106173253,20230106173742
